,entry_id,updated,published,title,authors,summary,comment,journal_ref,doi,primary_category,categories,links,pdf_url
10,http://arxiv.org/abs/2208.11649v1,2022-08-24 16:37:33+00:00,2022-08-24 16:37:33+00:00,2-adic images of CM isogeny-torsion graphs,[arxiv.Result.Author('Garen Chiloyan')],"Let E be a Q-isogeny class of elliptic curves defined over Q. The isogeny
graph associated to E is a graph which has a vertex for each element of E and
an edge for each Q-isogeny of prime degree that maps one elliptic curve in E to
another elliptic curve in E, with the degree of the isogeny recorded as a label
of the edge. The isogeny-torsion graph associated to E is the isogeny graph
associated to E where, in addition, we label each vertex with the abstract
group structure of the torsion subgroup over Q of the corresponding elliptic
curve. The main result of the article is a classification of the 2-adic Galois
image at each vertex of the isogeny-torsion graphs whose associated Q-isogeny
class consists of elliptic curves over Q with complex multiplication.","22 pages, comments welcome. arXiv admin note: text overlap with
  arXiv:2104.01128",,,math.NT,"['math.NT', '11G05, 14H52']","[arxiv.Result.Link('http://arxiv.org/abs/2208.11649v1', title=None, rel='alternate', content_type=None), arxiv.Result.Link('http://arxiv.org/pdf/2208.11649v1', title='pdf', rel='related', content_type=None)]",http://arxiv.org/pdf/2208.11649v1
11,http://arxiv.org/abs/2208.11641v1,2022-08-24 16:27:38+00:00,2022-08-24 16:27:38+00:00,Detecting the unknown in Object Detection,"[arxiv.Result.Author('Dario Fontanel'), arxiv.Result.Author('Matteo Tarantino'), arxiv.Result.Author('Fabio Cermelli'), arxiv.Result.Author('Barbara Caputo')]","Object detection methods have witnessed impressive improvements in the last
years thanks to the design of novel neural network architectures and the
availability of large scale datasets. However, current methods have a
significant limitation: they are able to detect only the classes observed
during training time, that are only a subset of all the classes that a detector
may encounter in the real world. Furthermore, the presence of unknown classes
is often not considered at training time, resulting in methods not even able to
detect that an unknown object is present in the image. In this work, we address
the problem of detecting unknown objects, known as open-set object detection.
We propose a novel training strategy, called UNKAD, able to predict unknown
objects without requiring any annotation of them, exploiting non annotated
objects that are already present in the background of training images. In
particular, exploiting the four-steps training strategy of Faster R-CNN, UNKAD
first identifies and pseudo-labels unknown objects and then uses the
pseudo-annotations to train an additional unknown class. While UNKAD can
directly detect unknown objects, we further combine it with previous unknown
detection techniques, showing that it improves their performance at no costs.",,,,cs.CV,['cs.CV'],"[arxiv.Result.Link('http://arxiv.org/abs/2208.11641v1', title=None, rel='alternate', content_type=None), arxiv.Result.Link('http://arxiv.org/pdf/2208.11641v1', title='pdf', rel='related', content_type=None)]",http://arxiv.org/pdf/2208.11641v1
12,http://arxiv.org/abs/2208.11637v1,2022-08-24 16:19:08+00:00,2022-08-24 16:19:08+00:00,Confined plasma transition from the solar atmosphere to the interplanetary medium,"[arxiv.Result.Author('Nicolas Poirier'), arxiv.Result.Author('Alexis Rouillard'), arxiv.Result.Author('Pierre-Louis Blelly')]","The last 60 years of space exploration have shown that the interplanetary
medium is continually perturbed by a myriad of different solar winds and storms
that transport solar material across the whole heliosphere. If there is a
consensus on the source of the fast solar wind that is known to originate in
coronal holes, the question is still largely debated on the origin of the slow
solar wind (SSW). The recent observations from the Parker Solar Probe mission
provide new insights on the nascent solar wind. And a great challenge remains
to explain both the composition and bulk properties of the SSW in a
self-consistent manner. For this purpose we exploit and develop models with
various degrees of complexity. This context constitutes the backbone of this
thesis which is structured as follows: we exploit the first images taken by the
Wide-Field Imager for Solar PRobe (WISPR) from inside the solar corona to test
our global models at smaller scales, because WISPR offers an unprecedented
close-up view of the fine structure of the nascent SSW. This work provides
further evidence for the transient release of plasma trapped in coronal loops
into the solar wind, that we interpret by exploiting high-resolution
magneto-hydrodynamics simulations. Finally we develop and exploit a new
multi-specie model of coronal loops called the Irap Solar Atmosphere Model
(ISAM) to provide an in-depth analysis of the plasma transport mechanisms at
play between the chromosphere and the corona. ISAM solves for the coupled
transport of the main constituents of the solar wind with minor ions through a
comprehensive treatment of collisions as well as partial ionization and
radiative cooling/heating mechanisms near the top of the chromosphere. We use
this model to study the different mechanisms that can preferentially extract
ions according to their first ionization potential (FIP) from the chromosphere
to the corona.",Ph.D. thesis,,,astro-ph.SR,"['astro-ph.SR', 'physics.plasm-ph', 'physics.space-ph']","[arxiv.Result.Link('http://arxiv.org/abs/2208.11637v1', title=None, rel='alternate', content_type=None), arxiv.Result.Link('http://arxiv.org/pdf/2208.11637v1', title='pdf', rel='related', content_type=None)]",http://arxiv.org/pdf/2208.11637v1
13,http://arxiv.org/abs/2208.11622v1,2022-08-24 15:46:09+00:00,2022-08-24 15:46:09+00:00,Generative Adversarial Network (GAN) based Image-Deblurring,"[arxiv.Result.Author('Yuhong Lu'), arxiv.Result.Author('Nicholas Polydorides')]","This thesis analyzes the challenging problem of Image Deblurring based on
classical theorems and state-of-art methods proposed in recent years. By
spectral analysis we mathematically show the effective of spectral
regularization methods, and point out the linking between the spectral
filtering result and the solution of the regularization optimization objective.
For ill-posed problems like image deblurring, the optimization objective
contains a regularization term (also called the regularization functional) that
encodes our prior knowledge into the solution. We demonstrate how to craft a
regularization term by hand using the idea of maximum a posterior estimation.
Then, we point out the limitations of such regularization-based methods, and
step into the neural-network based methods.
  Based on the idea of Wasserstein generative adversarial models, we can train
a CNN to learn the regularization functional. Such data-driven approaches are
able to capture the complexity, which may not be analytically modellable.
Besides, in recent years with the improvement of architectures, the network has
been able to output an image closely approximating the ground truth given the
blurry observation. The Generative Adversarial Network (GAN) works on this
Image-to-Image translation idea. We analyze the DeblurGAN-v2 method proposed by
Orest Kupyn et al. [14] in 2019 based on numerical tests. And, based on the
experimental results and our knowledge, we put forward some suggestions for
improvement on this method.","90 pages, 35 figures, MS Thesis at the University of Edinburgh",,,cs.CV,"['cs.CV', 'eess.IV']","[arxiv.Result.Link('http://arxiv.org/abs/2208.11622v1', title=None, rel='alternate', content_type=None), arxiv.Result.Link('http://arxiv.org/pdf/2208.11622v1', title='pdf', rel='related', content_type=None)]",http://arxiv.org/pdf/2208.11622v1
14,http://arxiv.org/abs/2208.11613v1,2022-08-24 15:28:46+00:00,2022-08-24 15:28:46+00:00,Unrestricted Black-box Adversarial Attack Using GAN with Limited Queries,"[arxiv.Result.Author('Dongbin Na'), arxiv.Result.Author('Sangwoo Ji'), arxiv.Result.Author('Jong Kim')]","Adversarial examples are inputs intentionally generated for fooling a deep
neural network. Recent studies have proposed unrestricted adversarial attacks
that are not norm-constrained. However, the previous unrestricted attack
methods still have limitations to fool real-world applications in a black-box
setting. In this paper, we present a novel method for generating unrestricted
adversarial examples using GAN where an attacker can only access the top-1
final decision of a classification model. Our method, Latent-HSJA, efficiently
leverages the advantages of a decision-based attack in the latent space and
successfully manipulates the latent vectors for fooling the classification
model.
  With extensive experiments, we demonstrate that our proposed method is
efficient in evaluating the robustness of classification models with limited
queries in a black-box setting. First, we demonstrate that our targeted attack
method is query-efficient to produce unrestricted adversarial examples for a
facial identity recognition model that contains 307 identities. Then, we
demonstrate that the proposed method can also successfully attack a real-world
celebrity recognition service.","Accepted to the ECCV 2022 Workshop on Adversarial Robustness in the
  Real World",,,cs.CV,['cs.CV'],"[arxiv.Result.Link('http://arxiv.org/abs/2208.11613v1', title=None, rel='alternate', content_type=None), arxiv.Result.Link('http://arxiv.org/pdf/2208.11613v1', title='pdf', rel='related', content_type=None)]",http://arxiv.org/pdf/2208.11613v1
15,http://arxiv.org/abs/2208.11609v1,2022-08-24 15:23:51+00:00,2022-08-24 15:23:51+00:00,Fast Nearest Convolution for Real-Time Efficient Image Super-Resolution,"[arxiv.Result.Author('Ziwei Luo'), arxiv.Result.Author('Youwei Li'), arxiv.Result.Author('Lei Yu'), arxiv.Result.Author('Qi Wu'), arxiv.Result.Author('Zhihong Wen'), arxiv.Result.Author('Haoqiang Fan'), arxiv.Result.Author('Shuaicheng Liu')]","Deep learning-based single image super-resolution (SISR) approaches have
drawn much attention and achieved remarkable success on modern advanced GPUs.
However, most state-of-the-art methods require a huge number of parameters,
memories, and computational resources, which usually show inferior inference
times when applying them to current mobile device CPUs/NPUs. In this paper, we
propose a simple plain convolution network with a fast nearest convolution
module (NCNet), which is NPU-friendly and can perform a reliable
super-resolution in real-time. The proposed nearest convolution has the same
performance as the nearest upsampling but is much faster and more suitable for
Android NNAPI. Our model can be easily deployed on mobile devices with 8-bit
quantization and is fully compatible with all major mobile AI accelerators.
Moreover, we conduct comprehensive experiments on different tensor operations
on a mobile device to illustrate the efficiency of our network architecture.
Our NCNet is trained and validated on the DIV2K 3x dataset, and the comparison
with other efficient SR methods demonstrated that the NCNet can achieve high
fidelity SR results while using fewer inference times. Our codes and pretrained
models are publicly available at \url{https://github.com/Algolzw/NCNet}.",AIM & Mobile AI 2022,,,eess.IV,"['eess.IV', 'cs.CV']","[arxiv.Result.Link('http://arxiv.org/abs/2208.11609v1', title=None, rel='alternate', content_type=None), arxiv.Result.Link('http://arxiv.org/pdf/2208.11609v1', title='pdf', rel='related', content_type=None)]",http://arxiv.org/pdf/2208.11609v1
16,http://arxiv.org/abs/2208.11608v1,2022-08-24 15:23:44+00:00,2022-08-24 15:23:44+00:00,Sliding Window Recurrent Network for Efficient Video Super-Resolution,"[arxiv.Result.Author('Wenyi Lian'), arxiv.Result.Author('Wenjing Lian')]","Video super-resolution (VSR) is the task of restoring high-resolution frames
from a sequence of low-resolution inputs. Different from single image
super-resolution, VSR can utilize frames' temporal information to reconstruct
results with more details. Recently, with the rapid development of convolution
neural networks (CNN), the VSR task has drawn increasing attention and many
CNN-based methods have achieved remarkable results. However, only a few VSR
approaches can be applied to real-world mobile devices due to the computational
resources and runtime limitations. In this paper, we propose a \textit{Sliding
Window based Recurrent Network} (SWRN) which can be real-time inference while
still achieving superior performance. Specifically, we notice that video frames
should have both spatial and temporal relations that can help to recover
details, and the key point is how to extract and aggregate information. Address
it, we input three neighboring frames and utilize a hidden state to recurrently
store and update the important temporal information. Our experiment on REDS
dataset shows that the proposed method can be well adapted to mobile devices
and produce visually pleasant results.",Participated in the AIM 2022 Real-Time Video SR Challenge,,,eess.IV,"['eess.IV', 'cs.CV']","[arxiv.Result.Link('http://arxiv.org/abs/2208.11608v1', title=None, rel='alternate', content_type=None), arxiv.Result.Link('http://arxiv.org/pdf/2208.11608v1', title='pdf', rel='related', content_type=None)]",http://arxiv.org/pdf/2208.11608v1
17,http://arxiv.org/abs/2208.11607v1,2022-08-24 15:23:26+00:00,2022-08-24 15:23:26+00:00,Learning crop type mapping from regional label proportions in large-scale SAR and optical imagery,"[arxiv.Result.Author('Laura E. C. La Rosa'), arxiv.Result.Author('Dario A. B. Oliveira'), arxiv.Result.Author('Pedram Ghamisi')]","The application of deep learning algorithms to Earth observation (EO) in
recent years has enabled substantial progress in fields that rely on remotely
sensed data. However, given the data scale in EO, creating large datasets with
pixel-level annotations by experts is expensive and highly time-consuming. In
this context, priors are seen as an attractive way to alleviate the burden of
manual labeling when training deep learning methods for EO. For some
applications, those priors are readily available. Motivated by the great
success of contrastive-learning methods for self-supervised feature
representation learning in many computer-vision tasks, this study proposes an
online deep clustering method using crop label proportions as priors to learn a
sample-level classifier based on government crop-proportion data for a whole
agricultural region. We evaluate the method using two large datasets from two
different agricultural regions in Brazil. Extensive experiments demonstrate
that the method is robust to different data types (synthetic-aperture radar and
optical images), reporting higher accuracy values considering the major crop
types in the target regions. Thus, it can alleviate the burden of large-scale
image annotation in EO applications.",,,,cs.CV,['cs.CV'],"[arxiv.Result.Link('http://arxiv.org/abs/2208.11607v1', title=None, rel='alternate', content_type=None), arxiv.Result.Link('http://arxiv.org/pdf/2208.11607v1', title='pdf', rel='related', content_type=None)]",http://arxiv.org/pdf/2208.11607v1
18,http://arxiv.org/abs/2208.11602v1,2022-08-24 15:15:24+00:00,2022-08-24 15:15:24+00:00,Motion Robust High-Speed Light-weighted Object Detection with Event Camera,[arxiv.Result.Author('Bingde Liu')],"The event camera produces a large dynamic range event stream with a very high
temporal resolution discarding redundant visual information, thus bringing new
possibilities for object detection tasks. However, the existing methods of
applying the event camera to object detection tasks using deep learning methods
still have many problems. First, existing methods cannot take into account
objects with different velocities relative to the motion of the event camera
due to the global synchronized time window and temporal resolution. Second,
most of the existing methods rely on large parameter neural networks, which
implies a large computational burden and low inference speed, thus contrary to
the high temporal resolution of the event stream.
  In our work, we design a high-speed lightweight detector called Agile Event
Detector (AED) with a simple but effective data augmentation method. Also, we
propose an event stream representation tensor called Temporal Active Focus
(TAF), which takes full advantage of the asynchronous generation of event
stream data and is robust to the motion of moving objects. It can also be
constructed without much time-consuming. We further propose a module called the
Bifurcated Folding Module (BFM) to extract the rich temporal information in the
TAF tensor at the input layer of the AED detector. We conduct our experiments
on two typical real-scene event camera object detection datasets: the complete
Prophesee GEN1 Automotive Detection Dataset and the Prophesee 1 MEGAPIXEL
Automotive Detection Dataset with partial annotation. Experiments show that our
method is competitive in terms of accuracy, speed, and the number of parameters
simultaneously. Also by classifying the objects into multiple motion levels
based on the optical flow density metric, we illustrated the robustness of our
method for objects with different velocities relative to the camera.","17 pages, 14 figures",,,cs.CV,['cs.CV'],"[arxiv.Result.Link('http://arxiv.org/abs/2208.11602v1', title=None, rel='alternate', content_type=None), arxiv.Result.Link('http://arxiv.org/pdf/2208.11602v1', title='pdf', rel='related', content_type=None)]",http://arxiv.org/pdf/2208.11602v1
19,http://arxiv.org/abs/2208.11594v1,2022-08-24 14:59:28+00:00,2022-08-24 14:59:28+00:00,Active Gaze Control for Foveal Scene Exploration,"[arxiv.Result.Author('Alexandre M. F. Dias'), arxiv.Result.Author('Luís Simões'), arxiv.Result.Author('Plinio Moreno'), arxiv.Result.Author('Alexandre Bernardino')]","Active perception and foveal vision are the foundations of the human visual
system. While foveal vision reduces the amount of information to process during
a gaze fixation, active perception will change the gaze direction to the most
promising parts of the visual field. We propose a methodology to emulate how
humans and robots with foveal cameras would explore a scene, identifying the
objects present in their surroundings with in least number of gaze shifts. Our
approach is based on three key methods. First, we take an off-the-shelf deep
object detector, pre-trained on a large dataset of regular images, and
calibrate the classification outputs to the case of foveated images. Second, a
body-centered semantic map, encoding the objects classifications and
corresponding uncertainties, is sequentially updated with the calibrated
detections, considering several data fusion techniques. Third, the next best
gaze fixation point is determined based on information-theoretic metrics that
aim at minimizing the overall expected uncertainty of the semantic map. When
compared to the random selection of next gaze shifts, the proposed method
achieves an increase in detection F1-score of 2-3 percentage points for the
same number of gaze shifts and reduces to one third the number of required gaze
shifts to attain similar performance.","6 pages, 8 figures, ICDL 2022 (International Conference on
  Development and Learning, formerly ICDL-EpiRob)",,,cs.CV,"['cs.CV', 'cs.SY', 'eess.SY']","[arxiv.Result.Link('http://arxiv.org/abs/2208.11594v1', title=None, rel='alternate', content_type=None), arxiv.Result.Link('http://arxiv.org/pdf/2208.11594v1', title='pdf', rel='related', content_type=None)]",http://arxiv.org/pdf/2208.11594v1
20,http://arxiv.org/abs/2208.11589v1,2022-08-24 14:52:43+00:00,2022-08-24 14:52:43+00:00,The population of Galactic centre filaments III: candidate radio and stellar sources,"[arxiv.Result.Author('F. Yusef-Zadeh'), arxiv.Result.Author('R. G. Arendt'), arxiv.Result.Author('M. Wardle'), arxiv.Result.Author('I. Heywood'), arxiv.Result.Author('W. Cotton')]","Recent MeerKAT radio continuum observations of the Galactic center at 20 cm
show a large population of nonthermal radio filaments (NRFs) in the inner few
hundred pc of the Galaxy. We have selected a sample of 57 radios ources, mainly
compact objects, in the MeerKAT mosaic image that appear to be associated with
NRFs. The selected sources are about 4 times the number of radio point sources
associated with filaments than would be expected by random chance. Furthermore,
an apparent correlation between bright IR stars and NRFs is inferred from their
similar latitude distributions, suggesting that they both co-exist within the
same region. To examine if compact radio sources are related to compact IR
sources, we have used archival 2MASS, and {\em Spitzer} data to make spectral
energy distribution of individual stellar sources coincident or close to radio
sources. We provide a catalogue of radio and IR sources for future detailed
observations to investigate a potential 3-way physical association between
NRFs, compact radio and IR stellar sources. This association is suggested by
models in which NRFs are cometary tails produced by the interaction of a
large-scale nuclear outflow with stellar wind bubbles in the Galactic center.","63 pages, 3 Figures (multiple subfigures), MNRAS (in press)",,,astro-ph.GA,['astro-ph.GA'],"[arxiv.Result.Link('http://arxiv.org/abs/2208.11589v1', title=None, rel='alternate', content_type=None), arxiv.Result.Link('http://arxiv.org/pdf/2208.11589v1', title='pdf', rel='related', content_type=None)]",http://arxiv.org/pdf/2208.11589v1
21,http://arxiv.org/abs/2208.11572v1,2022-08-24 14:25:11+00:00,2022-08-24 14:25:11+00:00,Cats: Complementary CNN and Transformer Encoders for Segmentation,"[arxiv.Result.Author('Hao Li'), arxiv.Result.Author('Dewei Hu'), arxiv.Result.Author('Han Liu'), arxiv.Result.Author('Jiacheng Wang'), arxiv.Result.Author('Ipek Oguz')]","Recently, deep learning methods have achieved state-of-the-art performance in
many medical image segmentation tasks. Many of these are based on convolutional
neural networks (CNNs). For such methods, the encoder is the key part for
global and local information extraction from input images; the extracted
features are then passed to the decoder for predicting the segmentations. In
contrast, several recent works show a superior performance with the use of
transformers, which can better model long-range spatial dependencies and
capture low-level details. However, transformer as sole encoder underperforms
for some tasks where it cannot efficiently replace the convolution based
encoder. In this paper, we propose a model with double encoders for 3D
biomedical image segmentation. Our model is a U-shaped CNN augmented with an
independent transformer encoder. We fuse the information from the convolutional
encoder and the transformer, and pass it to the decoder to obtain the results.
We evaluate our methods on three public datasets from three different
challenges: BTCV, MoDA and Decathlon. Compared to the state-of-the-art models
with and without transformers on each task, our proposed method obtains higher
Dice scores across the board.",,,,eess.IV,"['eess.IV', 'cs.CV']","[arxiv.Result.Link('http://arxiv.org/abs/2208.11572v1', title=None, rel='alternate', content_type=None), arxiv.Result.Link('http://arxiv.org/pdf/2208.11572v1', title='pdf', rel='related', content_type=None)]",http://arxiv.org/pdf/2208.11572v1
22,http://arxiv.org/abs/2208.11566v1,2022-08-24 14:13:40+00:00,2022-08-24 14:13:40+00:00,Apple Counting using Convolutional Neural Networks,"[arxiv.Result.Author('Nicolai Häni'), arxiv.Result.Author('Pravakar Roy'), arxiv.Result.Author('Volkan Isler')]","Estimating accurate and reliable fruit and vegetable counts from images in
real-world settings, such as orchards, is a challenging problem that has
received significant recent attention. Estimating fruit counts before harvest
provides useful information for logistics planning. While considerable progress
has been made toward fruit detection, estimating the actual counts remains
challenging. In practice, fruits are often clustered together. Therefore,
methods that only detect fruits fail to offer general solutions to estimate
accurate fruit counts. Furthermore, in horticultural studies, rather than a
single yield estimate, finer information such as the distribution of the number
of apples per cluster is desirable. In this work, we formulate fruit counting
from images as a multi-class classification problem and solve it by training a
Convolutional Neural Network. We first evaluate the per-image accuracy of our
method and compare it with a state-of-the-art method based on Gaussian Mixture
Models over four test datasets. Even though the parameters of the Gaussian
Mixture Model-based method are specifically tuned for each dataset, our network
outperforms it in three out of four datasets with a maximum of 94\% accuracy.
Next, we use the method to estimate the yield for two datasets for which we
have ground truth. Our method achieved 96-97\% accuracies. For additional
details please see our video here:
https://www.youtube.com/watch?v=Le0mb5P-SYc}{https://www.youtube.com/watch?v=Le0mb5P-SYc.",,"2018 IEEE/RSJ International Conference on Intelligent Robots and
  Systems (IROS)",10.1109/IROS.2018.8594304,cs.CV,['cs.CV'],"[arxiv.Result.Link('http://dx.doi.org/10.1109/IROS.2018.8594304', title='doi', rel='related', content_type=None), arxiv.Result.Link('http://arxiv.org/abs/2208.11566v1', title=None, rel='alternate', content_type=None), arxiv.Result.Link('http://arxiv.org/pdf/2208.11566v1', title='pdf', rel='related', content_type=None)]",http://arxiv.org/pdf/2208.11566v1
23,http://arxiv.org/abs/2208.11563v1,2022-08-24 14:07:45+00:00,2022-08-24 14:07:45+00:00,Contrastive learning-based pretraining improves representation and transferability of diabetic retinopathy classification models,"[arxiv.Result.Author('Minhaj Nur Alam'), arxiv.Result.Author('Rikiya Yamashita'), arxiv.Result.Author('Vignav Ramesh'), arxiv.Result.Author('Tejas Prabhune'), arxiv.Result.Author('Jennifer I. Lim'), arxiv.Result.Author('R. V. P. Chan'), arxiv.Result.Author('Joelle Hallak'), arxiv.Result.Author('Theodore Leng'), arxiv.Result.Author('Daniel Rubin')]","Self supervised contrastive learning based pretraining allows development of
robust and generalized deep learning models with small, labeled datasets,
reducing the burden of label generation. This paper aims to evaluate the effect
of CL based pretraining on the performance of referrable vs non referrable
diabetic retinopathy (DR) classification. We have developed a CL based
framework with neural style transfer (NST) augmentation to produce models with
better representations and initializations for the detection of DR in color
fundus images. We compare our CL pretrained model performance with two state of
the art baseline models pretrained with Imagenet weights. We further
investigate the model performance with reduced labeled training data (down to
10 percent) to test the robustness of the model when trained with small,
labeled datasets. The model is trained and validated on the EyePACS dataset and
tested independently on clinical data from the University of Illinois, Chicago
(UIC). Compared to baseline models, our CL pretrained FundusNet model had
higher AUC (CI) values (0.91 (0.898 to 0.930) vs 0.80 (0.783 to 0.820) and 0.83
(0.801 to 0.853) on UIC data). At 10 percent labeled training data, the
FundusNet AUC was 0.81 (0.78 to 0.84) vs 0.58 (0.56 to 0.64) and 0.63 (0.60 to
0.66) in baseline models, when tested on the UIC dataset. CL based pretraining
with NST significantly improves DL classification performance, helps the model
generalize well (transferable from EyePACS to UIC data), and allows training
with small, annotated datasets, therefore reducing ground truth annotation
burden of the clinicians.",,,,eess.IV,"['eess.IV', 'cs.CV', 'q-bio.QM']","[arxiv.Result.Link('http://arxiv.org/abs/2208.11563v1', title=None, rel='alternate', content_type=None), arxiv.Result.Link('http://arxiv.org/pdf/2208.11563v1', title='pdf', rel='related', content_type=None)]",http://arxiv.org/pdf/2208.11563v1
